'Assembly Accession'	'SRA Accession'	'Prob_Chromosome'	'Prob_Plasmid'	'Prediction'	'Contig_name'	'Contig_length'
GCA_002996945.1	SRR3112329	0.987146574334532	0.0128534256654678	"Chromosome"	"SRR3112329_202105251828_23_length_75768_cov_3.298053"	75768
GCA_002996945.1	SRR3112329	0.972948125010885	0.0270518749891148	"Chromosome"	"SRR3112329_202105251828_24_length_75325_cov_3.429149"	75325
GCA_002996945.1	SRR3112329	0.987421784243606	0.0125782157563944	"Chromosome"	"SRR3112329_202105251828_25_length_71404_cov_3.027038"	71404
GCA_002996945.1	SRR3112329	0.967312173612994	0.0326878263870057	"Chromosome"	"SRR3112329_202105251828_26_length_69281_cov_3.263168"	69281
GCA_002996945.1	SRR3112329	0.967464773859818	0.0325352261401821	"Chromosome"	"SRR3112329_202105251828_27_length_69058_cov_3.833413"	69058
GCA_002996945.1	SRR3112329	0.972860291468756	0.0271397085312444	"Chromosome"	"SRR3112329_202105251828_28_length_68670_cov_3.193050"	68670
GCA_002996945.1	SRR3112329	0.921802410156817	0.0781975898431833	"Chromosome"	"SRR3112329_202105251828_29_length_58400_cov_3.271375"	58400
GCA_002996945.1	SRR3112329	0.198459672685028	0.801540327314972	"Plasmid"	"SRR3112329_202105251828_30_length_56448_cov_3.146138"	56448
GCA_002996945.1	SRR3112329	0.950436677228921	0.049563322771079	"Chromosome"	"SRR3112329_202105251828_31_length_55713_cov_3.402007"	55713
GCA_002996945.1	SRR3112329	0.991487051480985	0.00851294851901518	"Chromosome"	"SRR3112329_202105251828_32_length_55562_cov_3.651997"	55562
GCA_002996945.1	SRR3112329	0.9823734583015	0.0176265416985001	"Chromosome"	"SRR3112329_202105251828_33_length_52275_cov_3.303078"	52275
GCA_002996945.1	SRR3112329	0.942251949926349	0.0577480500736509	"Chromosome"	"SRR3112329_202105251828_34_length_49163_cov_3.217483"	49163
GCA_002996945.1	SRR3112329	0.962311095099969	0.0376889049000312	"Chromosome"	"SRR3112329_202105251828_35_length_46584_cov_4.082238"	46584
GCA_002996945.1	SRR3112329	0.979627585303995	0.0203724146960054	"Chromosome"	"SRR3112329_202105251828_36_length_44508_cov_3.056518"	44508
GCA_002996945.1	SRR3112329	0.97802520088503	0.02197479911497	"Chromosome"	"SRR3112329_202105251828_37_length_43104_cov_4.206641"	43104
GCA_002996945.1	SRR3112329	0.416003913451452	0.583996086548548	"Plasmid"	"SRR3112329_202105251828_38_length_37819_cov_5.372939"	37819
GCA_002996945.1	SRR3112329	0.971721959467955	0.0282780405320447	"Chromosome"	"SRR3112329_202105251828_39_length_37325_cov_3.624799"	37325
GCA_002996945.1	SRR3112329	0.937455163417542	0.0625448365824576	"Chromosome"	"SRR3112329_202105251828_40_length_37097_cov_3.496811"	37097
GCA_002996945.1	SRR3112329	0.781972682802037	0.218027317197963	"Chromosome"	"SRR3112329_202105251828_41_length_36108_cov_3.425787"	36108
GCA_002996945.1	SRR3112329	0.928506339196481	0.0714936608035186	"Chromosome"	"SRR3112329_202105251828_42_length_33237_cov_3.828244"	33237
GCA_002996945.1	SRR3112329	0.99154238458204	0.00845761541795975	"Chromosome"	"SRR3112329_202105251828_43_length_32045_cov_3.410323"	32045
GCA_002996945.1	SRR3112329	0.983761659610931	0.0162383403890694	"Chromosome"	"SRR3112329_202105251828_44_length_30433_cov_3.764702"	30433
GCA_002996945.1	SRR3112329	0.943738242521205	0.0562617574787946	"Chromosome"	"SRR3112329_202105251828_45_length_29974_cov_3.639589"	29974
GCA_002996945.1	SRR3112329	0.934004820699446	0.0659951793005538	"Chromosome"	"SRR3112329_202105251828_46_length_25611_cov_3.186368"	25611
GCA_002996945.1	SRR3112329	0.996050517015344	0.00394948298465614	"Chromosome"	"SRR3112329_202105251828_47_length_24018_cov_2.698006"	24018
GCA_002996945.1	SRR3112329	0.832830584316863	0.167169415683137	"Chromosome"	"SRR3112329_202105251828_48_length_23665_cov_4.968148"	23665
GCA_002996945.1	SRR3112329	0.985691192235124	0.0143088077648756	"Chromosome"	"SRR3112329_202105251828_49_length_22681_cov_3.545076"	22681
GCA_002996945.1	SRR3112329	0.896240632917361	0.103759367082639	"Chromosome"	"SRR3112329_202105251828_50_length_22177_cov_4.058152"	22177
GCA_002996945.1	SRR3112329	0.914090560917596	0.0859094390824042	"Chromosome"	"SRR3112329_202105251828_51_length_21919_cov_4.195307"	21919
GCA_002996945.1	SRR3112329	0.100104588006501	0.899895411993499	"Plasmid"	"SRR3112329_202105251828_52_length_20963_cov_4.075146"	20963
GCA_002996945.1	SRR3112329	0.358533582515627	0.641466417484373	"Plasmid"	"SRR3112329_202105251828_53_length_15888_cov_8.617377"	15888
GCA_002996945.1	SRR3112329	0.929851273709715	0.0701487262902852	"Chromosome"	"SRR3112329_202105251828_54_length_15488_cov_3.327854"	15488
GCA_002996945.1	SRR3112329	0.969365858335815	0.0306341416641845	"Chromosome"	"SRR3112329_202105251828_55_length_13593_cov_3.805794"	13593
GCA_002996945.1	SRR3112329	0.982829599711008	0.0171704002889917	"Chromosome"	"SRR3112329_202105251828_56_length_13513_cov_3.197451"	13513
GCA_002996945.1	SRR3112329	0.948446347733017	0.0515536522669834	"Chromosome"	"SRR3112329_202105251828_57_length_13431_cov_4.396355"	13431
GCA_002996945.1	SRR3112329	0.95377504358447	0.0462249564155301	"Chromosome"	"SRR3112329_202105251828_58_length_12608_cov_3.888258"	12608
GCA_002996945.1	SRR3112329	0.990060502011163	0.0099394979888372	"Chromosome"	"SRR3112329_202105251828_59_length_12408_cov_3.364796"	12408
GCA_002996945.1	SRR3112329	0.934745848369532	0.0652541516304677	"Chromosome"	"SRR3112329_202105251828_60_length_10716_cov_4.378567"	10716
GCA_002996945.1	SRR3112329	0.114208447024883	0.885791552975117	"Plasmid"	"SRR3112329_202105251828_61_length_10255_cov_4.430301"	10255
GCA_002996945.1	SRR3112329	0.991739172282572	0.00826082771742753	"Chromosome"	"SRR3112329_202105251828_62_length_8730_cov_3.759527"	8730
GCA_002996945.1	SRR3112329	0.070954736106944	0.929045263893056	"Plasmid"	"SRR3112329_202105251828_63_length_8307_cov_5.430451"	8307
GCA_002996945.1	SRR3112329	0.272152450061036	0.727847549938964	"Plasmid"	"SRR3112329_202105251828_64_length_7778_cov_4.497201"	7778
GCA_002996945.1	SRR3112329	0.185508939646607	0.814491060353393	"Plasmid"	"SRR3112329_202105251828_65_length_7455_cov_5.846562"	7455
GCA_002996945.1	SRR3112329	0.0564445652596753	0.943555434740325	"Plasmid"	"SRR3112329_202105251828_66_length_6767_cov_3.900165"	6767
GCA_002996945.1	SRR3112329	0.047815489574161	0.952184510425839	"Plasmid"	"SRR3112329_202105251828_67_length_6722_cov_8.814642"	6722
GCA_002996945.1	SRR3112329	0.118274740140134	0.881725259859866	"Plasmid"	"SRR3112329_202105251828_68_length_6323_cov_4.322840"	6323
GCA_002996945.1	SRR3112329	0.918650764376496	0.0813492356235044	"Chromosome"	"SRR3112329_202105251828_69_length_5884_cov_2.935718"	5884
GCA_002996945.1	SRR3112329	0.317146393852122	0.682853606147878	"Plasmid"	"SRR3112329_202105251828_70_length_5707_cov_11.596435"	5707
GCA_002996945.1	SRR3112329	0.956837859605433	0.0431621403945669	"Chromosome"	"SRR3112329_202105251828_71_length_5333_cov_22.824484"	5333
GCA_002996945.1	SRR3112329	0.022824880126139	0.977175119873861	"Plasmid"	"SRR3112329_202105251828_72_length_5264_cov_11.452100"	5264
GCA_002996945.1	SRR3112329	0.404552715708515	0.595447284291485	"Plasmid"	"SRR3112329_202105251828_73_length_5054_cov_6.118015"	5054
GCA_002996945.1	SRR3112329	0.87538365122856	0.12461634877144	"Chromosome"	"SRR3112329_202105251828_74_length_4952_cov_5.110608"	4952
GCA_002996945.1	SRR3112329	0.260243708973898	0.739756291026102	"Plasmid"	"SRR3112329_202105251828_75_length_4835_cov_5.533558"	4835
GCA_002996945.1	SRR3112329	0.979109754359947	0.0208902456400526	"Chromosome"	"SRR3112329_202105251828_76_length_4757_cov_2.584120"	4757
GCA_002996945.1	SRR3112329	0.607074801903426	0.392925198096574	"Chromosome"	"SRR3112329_202105251828_77_length_4450_cov_5.019756"	4450
GCA_002996945.1	SRR3112329	0.106182245206011	0.893817754793989	"Plasmid"	"SRR3112329_202105251828_78_length_3937_cov_4.002865"	3937
GCA_002996945.1	SRR3112329	0.902138241779185	0.0978617582208146	"Chromosome"	"SRR3112329_202105251828_79_length_3913_cov_3.236897"	3913
GCA_002996945.1	SRR3112329	0.887341130771869	0.112658869228131	"Chromosome"	"SRR3112329_202105251828_80_length_3898_cov_5.814522"	3898
GCA_002996945.1	SRR3112329	0.831186453852588	0.168813546147412	"Chromosome"	"SRR3112329_202105251828_81_length_3736_cov_4.543006"	3736
GCA_002996945.1	SRR3112329	0.0892821492075433	0.910717850792457	"Plasmid"	"SRR3112329_202105251828_82_length_3230_cov_4.571657"	3230
GCA_002996945.1	SRR3112329	0.557958549741081	0.442041450258919	"Chromosome"	"SRR3112329_202105251828_83_length_2894_cov_4.833035"	2894
GCA_002996945.1	SRR3112329	0.928567750583895	0.0714322494161046	"Chromosome"	"SRR3112329_202105251828_84_length_2826_cov_3.759619"	2826
GCA_002996945.1	SRR3112329	0.885187411466434	0.114812588533566	"Chromosome"	"SRR3112329_202105251828_85_length_2702_cov_5.859885"	2702
GCA_002996945.1	SRR3112329	0.908394660904373	0.0916053390956268	"Chromosome"	"SRR3112329_202105251828_86_length_2583_cov_14.425181"	2583
GCA_002996945.1	SRR3112329	0.0747973637524224	0.925202636247578	"Plasmid"	"SRR3112329_202105251828_87_length_2534_cov_3.984817"	2534
GCA_002996945.1	SRR3112329	0.971399289688553	0.028600710311447	"Chromosome"	"SRR3112329_202105251828_88_length_2533_cov_21.541461"	2533
GCA_002996945.1	SRR3112329	0.264678673124648	0.735321326875352	"Plasmid"	"SRR3112329_202105251828_89_length_2468_cov_3.312526"	2468
GCA_002996945.1	SRR3112329	0.99665054868636	0.00334945131363973	"Chromosome"	"SRR3112329_202105251828_90_length_2414_cov_2.672421"	2414
GCA_002996945.1	SRR3112329	0.259960789762107	0.740039210237893	"Plasmid"	"SRR3112329_202105251828_91_length_2390_cov_3.743131"	2390
GCA_002996945.1	SRR3112329	0.94070739929985	0.0592926007001502	"Chromosome"	"SRR3112329_202105251828_92_length_2364_cov_4.114689"	2364
GCA_002996945.1	SRR3112329	0.908362134429104	0.0916378655708964	"Chromosome"	"SRR3112329_202105251828_93_length_2354_cov_5.923350"	2354
GCA_002996945.1	SRR3112329	0.999319287001489	0.000680712998510802	"Chromosome"	"SRR3112329_202105251828_94_length_2353_cov_3.735372"	2353
GCA_002996945.1	SRR3112329	0.996711343492003	0.00328865650799692	"Chromosome"	"SRR3112329_202105251828_95_length_2274_cov_3.501608"	2274
GCA_002996945.1	SRR3112329	0.858663594170791	0.141336405829209	"Chromosome"	"SRR3112329_202105251828_96_length_2188_cov_3.890483"	2188
GCA_002996945.1	SRR3112329	0.0277503587472486	0.972249641252751	"Plasmid"	"SRR3112329_202105251828_97_length_2177_cov_5.332212"	2177
GCA_002996945.1	SRR3112329	0.0724355413309942	0.927564458669006	"Plasmid"	"SRR3112329_202105251828_98_length_2016_cov_4.683689"	2016
GCA_002996945.1	SRR3112329	0.993744474687265	0.0062555253127351	"Chromosome"	"SRR3112329_202105251828_99_length_1807_cov_3.001170"	1807
GCA_002996945.1	SRR3112329	0.0490274801033785	0.950972519896621	"Plasmid"	"SRR3112329_202105251828_100_length_1655_cov_4.922336"	1655
GCA_002996945.1	SRR3112329	0.525905823654346	0.474094176345654	"Chromosome"	"SRR3112329_202105251828_101_length_1631_cov_3.501956"	1631
GCA_002996945.1	SRR3112329	0.019374359953942	0.980625640046058	"Plasmid"	"SRR3112329_202105251828_102_length_1618_cov_13.105851"	1618
GCA_002996945.1	SRR3112329	0.92459804097843	0.0754019590215701	"Chromosome"	"SRR3112329_202105251828_103_length_1595_cov_13.679573"	1595
GCA_002996945.1	SRR3112329	0.924322424599537	0.0756775754004633	"Chromosome"	"SRR3112329_202105251828_104_length_1594_cov_2.853707"	1594
GCA_002996945.1	SRR3112329	0.781872950698379	0.218127049301621	"Chromosome"	"SRR3112329_202105251828_105_length_1494_cov_5.177523"	1494
GCA_002996945.1	SRR3112329	0.0253852011276282	0.974614798872372	"Plasmid"	"SRR3112329_202105251828_106_length_1493_cov_4.572350"	1493
GCA_002996945.1	SRR3112329	0.996227979370402	0.00377202062959803	"Chromosome"	"SRR3112329_202105251828_107_length_1421_cov_3.783988"	1421
GCA_002996945.1	SRR3112329	0.999976766642541	2.32333574594623e-05	"Chromosome"	"SRR3112329_202105251828_108_length_1328_cov_2.849716"	1328
GCA_002996945.1	SRR3112329	0.999172426889957	0.000827573110043445	"Chromosome"	"SRR3112329_202105251828_109_length_1323_cov_2.706362"	1323
GCA_002996945.1	SRR3112329	0.953876592599049	0.0461234074009513	"Chromosome"	"SRR3112329_202105251828_110_length_1274_cov_3.401020"	1274
GCA_002996945.1	SRR3112329	0.945229371587505	0.0547706284124955	"Chromosome"	"SRR3112329_202105251828_111_length_1234_cov_3.088830"	1234
GCA_002996945.1	SRR3112329	0.907107229131251	0.0928927708687495	"Chromosome"	"SRR3112329_202105251828_112_length_1225_cov_6.507979"	1225
GCA_002996945.1	SRR3112329	0.765159296404495	0.234840703595505	"Chromosome"	"SRR3112329_202105251828_113_length_1193_cov_5.030109"	1193
GCA_002996945.1	SRR3112329	0.601137071747804	0.398862928252196	"Chromosome"	"SRR3112329_202105251828_114_length_1138_cov_4.596542"	1138
GCA_002996945.1	SRR3112329	0.996915796133289	0.00308420386671127	"Chromosome"	"SRR3112329_202105251828_115_length_1124_cov_3.422590"	1124
GCA_002996945.1	SRR3112329	0.054220353655793	0.945779646344207	"Plasmid"	"SRR3112329_202105251828_116_length_1057_cov_4.515625"	1057
GCA_002996945.1	SRR3112329	0.337423081455075	0.662576918544925	"Plasmid"	"SRR3112329_202105251828_117_length_1032_cov_3.345455"	1032
GCA_002996945.1	SRR3112329	0.973853619886406	0.0261463801135937	"Chromosome"	"SRR3112329_202105251828_118_length_1029_cov_2.646996"	1029
GCA_002996945.1	SRR3112329	0.94879144995334	0.0512085500466598	"Chromosome"	"SRR3112329_202105251828_119_length_1012_cov_4.163934"	1012
GCA_002996945.1	SRR3112329	0.98909932966919	0.0109006703308102	"Chromosome"	"SRR3112329_202105251828_120_length_1007_cov_3.054945"	1007
GCA_003571665.1	SRR3112332	0.96833414824287	0.0316658517571298	"Chromosome"	"SRR3112332_202105251828_1_length_507606_cov_3.858956"	507606
GCA_003571665.1	SRR3112332	0.979267737623241	0.0207322623767591	"Chromosome"	"SRR3112332_202105251828_2_length_388800_cov_3.672539"	388800
GCA_003571665.1	SRR3112332	0.977652562441669	0.0223474375583306	"Chromosome"	"SRR3112332_202105251828_3_length_332865_cov_3.400096"	332865
GCA_003571665.1	SRR3112332	0.969217472621274	0.0307825273787259	"Chromosome"	"SRR3112332_202105251828_4_length_276396_cov_4.175629"	276396
GCA_003571665.1	SRR3112332	0.976003318896239	0.0239966811037607	"Chromosome"	"SRR3112332_202105251828_5_length_268045_cov_3.779110"	268045
GCA_003571665.1	SRR3112332	0.963607957465624	0.0363920425343756	"Chromosome"	"SRR3112332_202105251828_6_length_252611_cov_3.610514"	252611
GCA_003571665.1	SRR3112332	0.985588437516853	0.0144115624831471	"Chromosome"	"SRR3112332_202105251828_7_length_225947_cov_3.542750"	225947
GCA_003571665.1	SRR3112332	0.963119972763221	0.0368800272367792	"Chromosome"	"SRR3112332_202105251828_8_length_197188_cov_3.876544"	197188
GCA_003571665.1	SRR3112332	0.958350539965587	0.0416494600344129	"Chromosome"	"SRR3112332_202105251828_9_length_182401_cov_4.026324"	182401
GCA_003571665.1	SRR3112332	0.969047579292257	0.030952420707743	"Chromosome"	"SRR3112332_202105251828_10_length_173169_cov_4.110301"	173169
GCA_003571665.1	SRR3112332	0.948527447466035	0.0514725525339647	"Chromosome"	"SRR3112332_202105251828_11_length_165891_cov_3.515688"	165891
GCA_003571665.1	SRR3112332	0.973770375796787	0.0262296242032125	"Chromosome"	"SRR3112332_202105251828_12_length_158953_cov_3.978849"	158953
GCA_003571665.1	SRR3112332	0.978047345490118	0.021952654509882	"Chromosome"	"SRR3112332_202105251828_13_length_138872_cov_4.032881"	138872
GCA_003571665.1	SRR3112332	0.964934119090277	0.0350658809097228	"Chromosome"	"SRR3112332_202105251828_14_length_123791_cov_4.117928"	123791
GCA_003571665.1	SRR3112332	0.981183072621285	0.0188169273787152	"Chromosome"	"SRR3112332_202105251828_15_length_111128_cov_3.427115"	111128
GCA_003571665.1	SRR3112332	0.965444251919681	0.0345557480803187	"Chromosome"	"SRR3112332_202105251828_16_length_109175_cov_4.084472"	109175
GCA_003571665.1	SRR3112332	0.96478872654587	0.0352112734541298	"Chromosome"	"SRR3112332_202105251828_17_length_106195_cov_3.957605"	106195
GCA_003571665.1	SRR3112332	0.967766886305648	0.0322331136943518	"Chromosome"	"SRR3112332_202105251828_18_length_103443_cov_4.018385"	103443
GCA_003571665.1	SRR3112332	0.943807286481578	0.0561927135184218	"Chromosome"	"SRR3112332_202105251828_19_length_92091_cov_3.612681"	92091
GCA_003571665.1	SRR3112332	0.989143849658224	0.0108561503417759	"Chromosome"	"SRR3112332_202105251828_20_length_88327_cov_4.214258"	88327
GCA_003571665.1	SRR3112332	0.988479982262043	0.0115200177379574	"Chromosome"	"SRR3112332_202105251828_21_length_85556_cov_3.723949"	85556
GCA_003571665.1	SRR3112332	0.978154876500545	0.0218451234994549	"Chromosome"	"SRR3112332_202105251828_22_length_80229_cov_4.104902"	80229
GCA_003571665.1	SRR3112332	0.984684492543463	0.0153155074565371	"Chromosome"	"SRR3112332_202105251828_23_length_75368_cov_3.289261"	75368
GCA_003571665.1	SRR3112332	0.096937251308771	0.903062748691229	"Plasmid"	"SRR3112332_202105251828_24_length_61823_cov_8.439806"	61823
GCA_003571665.1	SRR3112332	0.97397370823528	0.0260262917647198	"Chromosome"	"SRR3112332_202105251828_25_length_61509_cov_3.963085"	61509
GCA_003571665.1	SRR3112332	0.949423411307205	0.0505765886927955	"Chromosome"	"SRR3112332_202105251828_26_length_54800_cov_3.556953"	54800
GCA_003571665.1	SRR3112332	0.967789099110735	0.0322109008892654	"Chromosome"	"SRR3112332_202105251828_27_length_46922_cov_4.203246"	46922
GCA_003571665.1	SRR3112332	0.992332981123891	0.00766701887610854	"Chromosome"	"SRR3112332_202105251828_28_length_44460_cov_3.417082"	44460
GCA_003571665.1	SRR3112332	0.953608803124244	0.0463911968757559	"Chromosome"	"SRR3112332_202105251828_29_length_38483_cov_3.695358"	38483
GCA_003571665.1	SRR3112332	0.978392539871683	0.0216074601283168	"Chromosome"	"SRR3112332_202105251828_30_length_38163_cov_4.058477"	38163
GCA_003571665.1	SRR3112332	0.948918339731957	0.0510816602680432	"Chromosome"	"SRR3112332_202105251828_31_length_37528_cov_4.063103"	37528
GCA_003571665.1	SRR3112332	0.959166452210509	0.0408335477894907	"Chromosome"	"SRR3112332_202105251828_32_length_35158_cov_4.073130"	35158
GCA_003571665.1	SRR3112332	0.951525223287755	0.0484747767122453	"Chromosome"	"SRR3112332_202105251828_33_length_35025_cov_4.320717"	35025
GCA_003571665.1	SRR3112332	0.912905323008395	0.0870946769916053	"Chromosome"	"SRR3112332_202105251828_34_length_29852_cov_4.054512"	29852
GCA_003571665.1	SRR3112332	0.967513500322676	0.0324864996773243	"Chromosome"	"SRR3112332_202105251828_35_length_28134_cov_4.360274"	28134
GCA_003571665.1	SRR3112332	0.95920239960801	0.0407976003919897	"Chromosome"	"SRR3112332_202105251828_36_length_23367_cov_3.804856"	23367
GCA_003571665.1	SRR3112332	0.913768679835495	0.0862313201645045	"Chromosome"	"SRR3112332_202105251828_37_length_20656_cov_4.174036"	20656
GCA_003571665.1	SRR3112332	0.983070815908455	0.0169291840915454	"Chromosome"	"SRR3112332_202105251828_38_length_20134_cov_3.303838"	20134
GCA_003571665.1	SRR3112332	0.976556159116055	0.0234438408839452	"Chromosome"	"SRR3112332_202105251828_39_length_18913_cov_4.281835"	18913
GCA_003571665.1	SRR3112332	0.136584395244082	0.863415604755918	"Plasmid"	"SRR3112332_202105251828_40_length_18274_cov_7.605325"	18274
GCA_003571665.1	SRR3112332	0.947526968942142	0.0524730310578585	"Chromosome"	"SRR3112332_202105251828_41_length_15985_cov_3.703802"	15985
