#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
ECO-JSC-RGN-105253.fna	ECO-JSC-RGN-105253_202103232141_47_length_2097_cov_98.941582	1164	2024	blaSHV-12_1	1-861/861	===============	0/0	100.00	100.00	resfinder	KF976405	resfinder~~~blaSHV-12_1~~~KF976405 Alternate name; SHV-5-2a
KLP-JSC-RGN-105196.fna	KLP-JSC-RGN-105196_202103232141_13_length_149982_cov_49.383630	135630	136049	fosA_3	1-420/420	===============	0/0	100.00	98.81	resfinder	ACWO01000079	resfinder~~~fosA_3~~~ACWO01000079 fosA_3
KLP-JSC-RGN-105196.fna	KLP-JSC-RGN-105196_202103232141_32_length_35537_cov_47.043091	30708	31883	oqxA_1	1-1176/1176	===============	0/0	100.00	99.41	resfinder	EU370913	resfinder~~~oqxA_1~~~EU370913 oqxA_1
KLP-JSC-RGN-105196.fna	KLP-JSC-RGN-105196_202103232141_32_length_35537_cov_47.043091	31907	35059	oqxB_1	1-3153/3153	===============	0/0	100.00	99.14	resfinder	EU370913	resfinder~~~oqxB_1~~~EU370913 oqxB_1
KLP-JSC-RGN-105196.fna	KLP-JSC-RGN-105196_202103232141_36_length_23021_cov_57.174032	654	1529	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	resfinder~~~blaCTX-M-15_1~~~AY044436 Alternate name; UOE-1
KLP-JSC-RGN-105196.fna	KLP-JSC-RGN-105196_202103232141_36_length_23021_cov_57.174032	4351	5211	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	resfinder~~~blaTEM-1B_1~~~AY458016 Alternate name; RblaTEM-1
KLP-JSC-RGN-105196.fna	KLP-JSC-RGN-105196_202103232141_36_length_23021_cov_57.174032	5932	6768	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	resfinder~~~aph(6)-Id_1~~~M28829 aph(6)-Id_1
KLP-JSC-RGN-105196.fna	KLP-JSC-RGN-105196_202103232141_36_length_23021_cov_57.174032	6768	7571	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	resfinder~~~aph(3'')-Ib_5~~~AF321551 aph(3'')-Ib_5
KLP-JSC-RGN-105196.fna	KLP-JSC-RGN-105196_202103232141_36_length_23021_cov_57.174032	7632	8447	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	resfinder~~~sul2_2~~~AY034138 sul2_2
KLP-JSC-RGN-105196.fna	KLP-JSC-RGN-105196_202103232141_40_length_6941_cov_72.204545	4679	5161	dfrA14_5	1-483/483	===============	0/0	100.00	99.59	resfinder	DQ388123	resfinder~~~dfrA14_5~~~DQ388123 dfrA14_5
KLP-JSC-RGN-105196.fna	KLP-JSC-RGN-105196_202103232141_40_length_6941_cov_72.204545	5168	5335	ant(3'')-Ia_1	1-175/972	===...../......	3/7	17.28	96.00	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
KLP-JSC-RGN-105196.fna	KLP-JSC-RGN-105196_202103232141_41_length_5317_cov_71.949237	3776	4420	qnrB1_1	1-645/645	===============	0/0	100.00	100.00	resfinder	DQ351241	resfinder~~~qnrB1_1~~~DQ351241 qnrB1_1
KLP-JSC-RGN-105196.fna	KLP-JSC-RGN-105196_202103232141_44_length_2754_cov_69.046321	121	981	aac(3)-IIa_1	1-861/861	===============	0/0	100.00	99.77	resfinder	X51534	resfinder~~~aac(3)-IIa_1~~~X51534 aac(3)-IIa_1
KLP-JSC-RGN-105196.fna	KLP-JSC-RGN-105196_202103232141_46_length_2337_cov_56.056195	74	518	catB3_1	1-445/633	===========....	0/0	70.30	99.78	resfinder	AJ009818	resfinder~~~catB3_1~~~AJ009818 catB3_1
KLP-JSC-RGN-105196.fna	KLP-JSC-RGN-105196_202103232141_46_length_2337_cov_56.056195	656	1486	blaOXA-1_1	1-831/831	===============	0/0	100.00	100.00	resfinder	HQ170510	resfinder~~~blaOXA-1_1~~~HQ170510 blaOXA-1_1
KLP-JSC-RGN-105196.fna	KLP-JSC-RGN-105196_202103232141_46_length_2337_cov_56.056195	1617	2216	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100.00	100.00	resfinder	DQ303918	resfinder~~~aac(6')-Ib-cr_1~~~DQ303918 aac(6')-Ib-cr_1
KLP-JSC-RGN-105196.fna	KLP-JSC-RGN-105196_202103232141_8_length_253337_cov_37.822518	65981	66841	blaSHV-76_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AM176551	resfinder~~~blaSHV-76_1~~~AM176551 blaSHV-76_1
KLP-JSC-RGN-105458.fna	KLP-JSC-RGN-105458_202103232141_19_length_71379_cov_131.492020	71313	71379	sul2_1	1-67/816	==.............	0/0	8.21	100.00	resfinder	AF542061	resfinder~~~sul2_1~~~AF542061 sul2_1
KLP-JSC-RGN-105458.fna	KLP-JSC-RGN-105458_202103232141_1_length_739906_cov_57.232582	105565	106797	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.46	resfinder	Y08743	resfinder~~~mdf(A)_1~~~Y08743 mdf(A)_1
KLP-JSC-RGN-105458.fna	KLP-JSC-RGN-105458_202103232141_48_length_6134_cov_173.079908	147	1068	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578	resfinder~~~mph(A)_2~~~U36578 mph(A)_2
KLP-JSC-RGN-105458.fna	KLP-JSC-RGN-105458_202103232141_49_length_5053_cov_68.653336	4364	4977	catA1_1	47-660/660	.==============	0/0	93.03	99.84	resfinder	V00622	resfinder~~~catA1_1~~~V00622 catA1_1
KLP-JSC-RGN-105458.fna	KLP-JSC-RGN-105458_202103232141_51_length_4941_cov_115.082854	130	941	ant(3'')-Ia_1	161-972/972	..=============	0/0	83.54	99.75	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
KLP-JSC-RGN-105458.fna	KLP-JSC-RGN-105458_202103232141_51_length_4941_cov_115.082854	938	1738	blaOXA-10_1	1-801/801	===============	0/0	100.00	100.00	resfinder	J03427	resfinder~~~blaOXA-10_1~~~J03427 Alternate name; PSE-2
KLP-JSC-RGN-105458.fna	KLP-JSC-RGN-105458_202103232141_51_length_4941_cov_115.082854	2003	3262	cmlA1_1	1-1260/1260	===============	0/0	100.00	99.68	resfinder	M64556	resfinder~~~cmlA1_1~~~M64556 cmlA1_1
KLP-JSC-RGN-105458.fna	KLP-JSC-RGN-105458_202103232141_51_length_4941_cov_115.082854	3583	4072	ARR-3_4	54-543/543	.==============	0/0	90.24	99.80	resfinder	FM207631	resfinder~~~ARR-3_4~~~FM207631 ARR-3_4
KLP-JSC-RGN-105458.fna	KLP-JSC-RGN-105458_202103232141_51_length_4941_cov_115.082854	4146	4628	dfrA14_5	1-483/483	===============	0/0	100.00	99.59	resfinder	DQ388123	resfinder~~~dfrA14_5~~~DQ388123 dfrA14_5
KLP-JSC-RGN-105458.fna	KLP-JSC-RGN-105458_202103232141_51_length_4941_cov_115.082854	4635	4802	ant(3'')-Ia_1	1-175/972	===...../......	3/7	17.28	96.00	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
KLP-JSC-RGN-105458.fna	KLP-JSC-RGN-105458_202103232141_54_length_4050_cov_103.245658	2707	3582	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	resfinder~~~blaCTX-M-15_1~~~AY044436 Alternate name; UOE-1
KLP-JSC-RGN-105458.fna	KLP-JSC-RGN-105458_202103232141_56_length_3440_cov_116.298543	1449	2105	qnrS1_1	1-657/657	===============	0/0	100.00	100.00	resfinder	AB187515	resfinder~~~qnrS1_1~~~AB187515 qnrS1_1
KLP-JSC-RGN-105458.fna	KLP-JSC-RGN-105458_202103232141_57_length_3074_cov_106.488822	871	2084	floR_2	1-1214/1215	===============	0/0	99.92	98.35	resfinder	AF118107	resfinder~~~floR_2~~~AF118107 floR_2
KLP-JSC-RGN-105458.fna	KLP-JSC-RGN-105458_202103232141_58_length_2339_cov_93.886384	75	519	catB3_1	1-445/633	===========....	0/0	70.30	99.78	resfinder	AJ009818	resfinder~~~catB3_1~~~AJ009818 catB3_1
KLP-JSC-RGN-105458.fna	KLP-JSC-RGN-105458_202103232141_58_length_2339_cov_93.886384	657	1487	blaOXA-1_1	1-831/831	===============	0/0	100.00	100.00	resfinder	HQ170510	resfinder~~~blaOXA-1_1~~~HQ170510 blaOXA-1_1
KLP-JSC-RGN-105458.fna	KLP-JSC-RGN-105458_202103232141_58_length_2339_cov_93.886384	1618	2217	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100.00	100.00	resfinder	DQ303918	resfinder~~~aac(6')-Ib-cr_1~~~DQ303918 aac(6')-Ib-cr_1
KLP-JSC-RGN-105458.fna	KLP-JSC-RGN-105458_202103232141_60_length_2237_cov_189.370370	11	826	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	resfinder~~~sul2_2~~~AY034138 sul2_2
KLP-JSC-RGN-105458.fna	KLP-JSC-RGN-105458_202103232141_61_length_1917_cov_99.977717	1	144	aac(3)-IIa_1	718-861/861	............===	0/0	16.72	100.00	resfinder	X51534	resfinder~~~aac(3)-IIa_1~~~X51534 aac(3)-IIa_1
KLP-JSC-RGN-105458.fna	KLP-JSC-RGN-105458_202103232141_62_length_1908_cov_64.944293	1	86	ant(3'')-Ia_1	98-184/972	.==...../......	1/1	8.85	96.55	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
KLP-JSC-RGN-105458.fna	KLP-JSC-RGN-105458_202103232141_62_length_1908_cov_64.944293	83	580	dfrA12_8	1-498/498	===============	0/0	100.00	100.00	resfinder	AM040708	resfinder~~~dfrA12_8~~~AM040708 dfrA12_8
KLP-JSC-RGN-105458.fna	KLP-JSC-RGN-105458_202103232141_62_length_1908_cov_64.944293	978	1779	aadA2_1	18-819/819	===============	0/0	97.92	99.88	resfinder	NC_010870	resfinder~~~aadA2_1~~~NC_010870 aadA2_1
KLP-JSC-RGN-105458.fna	KLP-JSC-RGN-105458_202103232141_66_length_1608_cov_136.849771	1542	1608	sul2_1	1-67/816	==.............	0/0	8.21	100.00	resfinder	AF542061	resfinder~~~sul2_1~~~AF542061 sul2_1
KLP-JSC-RGN-105458.fna	KLP-JSC-RGN-105458_202103232141_67_length_1597_cov_142.038816	426	1292	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	resfinder~~~sul1_5~~~EU780013 sul1_5
KLP-JSC-RGN-105458.fna	KLP-JSC-RGN-105458_202103232141_68_length_1549_cov_80.051630	742	1383	catA2_1	1-642/642	===============	0/0	100.00	96.11	resfinder	X53796	resfinder~~~catA2_1~~~X53796 catA2_1
KLP-JSC-RGN-105458.fna	KLP-JSC-RGN-105458_202103232141_77_length_1200_cov_272.220837	193	1053	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	resfinder~~~blaTEM-1B_1~~~AY458016 Alternate name; RblaTEM-1
KLP-JSC-RGN-105458.fna	KLP-JSC-RGN-105458_202103232141_79_length_1163_cov_108.952118	143	958	aph(3')-Ia_7	1-816/816	===============	0/0	100.00	100.00	resfinder	X62115	resfinder~~~aph(3')-Ia_7~~~X62115 aph(3')-Ia_7
KLP-JSC-RGN-105458.fna	KLP-JSC-RGN-105458_202103232141_85_length_914_cov_113.967742	121	914	aac(3)-IIe_1	1-794/861	==============.	0/0	92.22	99.87	resfinder	EU022315	resfinder~~~aac(3)-IIe_1~~~EU022315 aac(3)-IIe_1
KLP-JSC-RGN-105458.fna	KLP-JSC-RGN-105458_202103232141_90_length_745_cov_151.055389	1	98	ant(3'')-Ia_1	171-268/972	..===..........	0/0	10.08	100.00	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
KLP-JSC-RGN-105458.fna	KLP-JSC-RGN-105458_202103232141_90_length_745_cov_151.055389	181	654	dfrA1_10	1-474/474	===============	0/0	100.00	99.79	resfinder	AF203818	resfinder~~~dfrA1_10~~~AF203818 dfrA1_10
KLP-JSC-RGN-105458.fna	KLP-JSC-RGN-105458_202103232141_90_length_745_cov_151.055389	671	745	ant(3'')-Ia_1	101-175/972	.==............	0/0	7.72	100.00	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
ECO-JSC-RGN-104540.fna	ECO-JSC-RGN-104540_202103232141_10_length_166887_cov_62.835190	65945	67177	mdf(A)_1	1-1233/1233	===============	0/0	100.00	97.81	resfinder	Y08743	resfinder~~~mdf(A)_1~~~Y08743 mdf(A)_1
ECO-JSC-RGN-104540.fna	ECO-JSC-RGN-104540_202103232141_25_length_53525_cov_647.525389	32558	33703	blaCMY-2_1	1-1146/1146	===============	0/0	100.00	100.00	resfinder	X91840	resfinder~~~blaCMY-2_1~~~X91840 blaCMY-2_1
ECO-JSC-RGN-103801.fna	ECO-JSC-RGN-103801_202103232141_1_length_397476_cov_17.711117	99713	100945	mdf(A)_1	1-1233/1233	===============	0/0	100.00	97.81	resfinder	Y08743	resfinder~~~mdf(A)_1~~~Y08743 mdf(A)_1
ECO-JSC-RGN-103801.fna	ECO-JSC-RGN-103801_202103232141_56_length_10119_cov_36.401514	795	961	ant(3'')-Ia_1	1-174/972	===...../......	3/7	17.18	95.98	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
ECO-JSC-RGN-103801.fna	ECO-JSC-RGN-103801_202103232141_56_length_10119_cov_36.401514	980	1453	dfrA17_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ460238	resfinder~~~dfrA17_1~~~FJ460238 dfrA17_1
ECO-JSC-RGN-103801.fna	ECO-JSC-RGN-103801_202103232141_56_length_10119_cov_36.401514	1584	2372	aadA5_1	1-789/789	===============	0/0	100.00	100.00	resfinder	AF137361	resfinder~~~aadA5_1~~~AF137361 aadA5_1
ECO-JSC-RGN-103801.fna	ECO-JSC-RGN-103801_202103232141_56_length_10119_cov_36.401514	2892	3758	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	resfinder~~~sul1_5~~~EU780013 sul1_5
ECO-JSC-RGN-103801.fna	ECO-JSC-RGN-103801_202103232141_56_length_10119_cov_36.401514	9053	9974	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578	resfinder~~~mph(A)_2~~~U36578 mph(A)_2
ECO-JSC-RGN-103801.fna	ECO-JSC-RGN-103801_202103232141_67_length_5768_cov_30.540854	559	1374	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	resfinder~~~sul2_2~~~AY034138 sul2_2
ECO-JSC-RGN-103801.fna	ECO-JSC-RGN-103801_202103232141_67_length_5768_cov_30.540854	1435	2238	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	resfinder~~~aph(3'')-Ib_5~~~AF321551 aph(3'')-Ib_5
ECO-JSC-RGN-103801.fna	ECO-JSC-RGN-103801_202103232141_67_length_5768_cov_30.540854	2238	3074	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	resfinder~~~aph(6)-Id_1~~~M28829 aph(6)-Id_1
ECO-JSC-RGN-103801.fna	ECO-JSC-RGN-103801_202103232141_67_length_5768_cov_30.540854	4053	5299	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	resfinder~~~tet(A)_6~~~AF534183 tet(A)_6
ECO-JSC-RGN-103801.fna	ECO-JSC-RGN-103801_202103232141_90_length_1513_cov_38.013208	248	1123	blaCTX-M-27_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY156923	resfinder~~~blaCTX-M-27_1~~~AY156923 blaCTX-M-27_1
ECO-JSC-RGN-105230.fna	ECO-JSC-RGN-105230_202103232141_13_length_172707_cov_43.916915	71765	72997	mdf(A)_1	1-1233/1233	===============	0/0	100.00	97.81	resfinder	Y08743	resfinder~~~mdf(A)_1~~~Y08743 mdf(A)_1
ECO-JSC-RGN-105230.fna	ECO-JSC-RGN-105230_202103232141_37_length_16811_cov_84.454703	2591	3837	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	resfinder~~~tet(A)_6~~~AF534183 tet(A)_6
ECO-JSC-RGN-105230.fna	ECO-JSC-RGN-105230_202103232141_45_length_10693_cov_82.937641	1380	1546	ant(3'')-Ia_1	1-174/972	===...../......	3/7	17.18	95.98	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
ECO-JSC-RGN-105230.fna	ECO-JSC-RGN-105230_202103232141_45_length_10693_cov_82.937641	1565	2038	dfrA17_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ460238	resfinder~~~dfrA17_1~~~FJ460238 dfrA17_1
ECO-JSC-RGN-105230.fna	ECO-JSC-RGN-105230_202103232141_45_length_10693_cov_82.937641	2169	2957	aadA5_1	1-789/789	===============	0/0	100.00	100.00	resfinder	AF137361	resfinder~~~aadA5_1~~~AF137361 aadA5_1
ECO-JSC-RGN-105230.fna	ECO-JSC-RGN-105230_202103232141_45_length_10693_cov_82.937641	3477	4343	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	resfinder~~~sul1_5~~~EU780013 sul1_5
ECO-JSC-RGN-105230.fna	ECO-JSC-RGN-105230_202103232141_45_length_10693_cov_82.937641	9627	10548	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578	resfinder~~~mph(A)_2~~~U36578 mph(A)_2
ECO-JSC-RGN-105230.fna	ECO-JSC-RGN-105230_202103232141_60_length_4077_cov_90.324000	2713	3588	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	resfinder~~~blaCTX-M-15_1~~~AY044436 Alternate name; UOE-1
ECO-JSC-RGN-105230.fna	ECO-JSC-RGN-105230_202103232141_65_length_2752_cov_81.006355	1773	2633	aac(3)-IIa_1	1-861/861	===============	0/0	100.00	99.77	resfinder	X51534	resfinder~~~aac(3)-IIa_1~~~X51534 aac(3)-IIa_1
ECO-JSC-RGN-105230.fna	ECO-JSC-RGN-105230_202103232141_70_length_2340_cov_92.330977	75	519	catB3_1	1-445/633	===========....	0/0	70.30	99.78	resfinder	AJ009818	resfinder~~~catB3_1~~~AJ009818 catB3_1
ECO-JSC-RGN-105230.fna	ECO-JSC-RGN-105230_202103232141_70_length_2340_cov_92.330977	657	1487	blaOXA-1_1	1-831/831	===============	0/0	100.00	100.00	resfinder	HQ170510	resfinder~~~blaOXA-1_1~~~HQ170510 blaOXA-1_1
ECO-JSC-RGN-105230.fna	ECO-JSC-RGN-105230_202103232141_70_length_2340_cov_92.330977	1618	2217	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100.00	100.00	resfinder	DQ303918	resfinder~~~aac(6')-Ib-cr_1~~~DQ303918 aac(6')-Ib-cr_1
KLP-JSC-RGN-105337.fna	KLP-JSC-RGN-105337_202103232141_100_length_10917_cov_24.976845	1074	1940	sul1_5	1-867/867	===============	0/0	100.00	99.77	resfinder	EU780013	resfinder~~~sul1_5~~~EU780013 sul1_5
KLP-JSC-RGN-105337.fna	KLP-JSC-RGN-105337_202103232141_100_length_10917_cov_24.976845	2485	3129	qnrB6_2	1-645/645	===============	0/0	100.00	100.00	resfinder	EF523819	resfinder~~~qnrB6_2~~~EF523819 qnrB6_2
KLP-JSC-RGN-105337.fna	KLP-JSC-RGN-105337_202103232141_100_length_10917_cov_24.976845	6540	7406	sul1_5	1-867/867	===============	0/0	100.00	98.39	resfinder	EU780013	resfinder~~~sul1_5~~~EU780013 sul1_5
KLP-JSC-RGN-105337.fna	KLP-JSC-RGN-105337_202103232141_100_length_10917_cov_24.976845	7837	8682	aadA16_1	1-846/846	===============	0/0	100.00	99.64	resfinder	EU675686	resfinder~~~aadA16_1~~~EU675686 aadA16_1
KLP-JSC-RGN-105337.fna	KLP-JSC-RGN-105337_202103232141_100_length_10917_cov_24.976845	8863	9336	dfrA27_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ459817	resfinder~~~dfrA27_1~~~FJ459817 dfrA27_1
KLP-JSC-RGN-105337.fna	KLP-JSC-RGN-105337_202103232141_100_length_10917_cov_24.976845	9469	9961	ARR-3_4	51-543/543	.==============	0/0	90.79	99.19	resfinder	FM207631	resfinder~~~ARR-3_4~~~FM207631 ARR-3_4
KLP-JSC-RGN-105337.fna	KLP-JSC-RGN-105337_202103232141_100_length_10917_cov_24.976845	10018	10617	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100.00	100.00	resfinder	DQ303918	resfinder~~~aac(6')-Ib-cr_1~~~DQ303918 aac(6')-Ib-cr_1
KLP-JSC-RGN-105337.fna	KLP-JSC-RGN-105337_202103232141_100_length_10917_cov_24.976845	10725	10891	ant(3'')-Ia_1	1-174/972	===...../......	3/7	17.18	95.98	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
KLP-JSC-RGN-105337.fna	KLP-JSC-RGN-105337_202103232141_126_length_1992_cov_14.668407	167	988	lnu(F)_1	1-822/822	===============	0/0	100.00	100.00	resfinder	EU118119	resfinder~~~lnu(F)_1~~~EU118119 lnu(F)_1
KLP-JSC-RGN-105337.fna	KLP-JSC-RGN-105337_202103232141_126_length_1992_cov_14.668407	1120	1932	aadA2_1	7-819/819	===============	0/0	99.27	96.19	resfinder	NC_010870	resfinder~~~aadA2_1~~~NC_010870 aadA2_1
KLP-JSC-RGN-105337.fna	KLP-JSC-RGN-105337_202103232141_126_length_1992_cov_14.668407	1917	1974	aac(3)-Ib_1	1-58/531	==.............	0/0	10.92	100.00	resfinder	L06157	resfinder~~~aac(3)-Ib_1~~~L06157 aac(3)-Ib_1
KLP-JSC-RGN-105337.fna	KLP-JSC-RGN-105337_202103232141_131_length_1732_cov_43.196979	85	888	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	resfinder~~~aph(3'')-Ib_5~~~AF321551 aph(3'')-Ib_5
KLP-JSC-RGN-105337.fna	KLP-JSC-RGN-105337_202103232141_131_length_1732_cov_43.196979	888	1724	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	resfinder~~~aph(6)-Id_1~~~M28829 aph(6)-Id_1
KLP-JSC-RGN-105337.fna	KLP-JSC-RGN-105337_202103232141_132_length_1551_cov_20.959294	742	1383	catA2_1	1-642/642	===============	0/0	100.00	96.11	resfinder	X53796	resfinder~~~catA2_1~~~X53796 catA2_1
KLP-JSC-RGN-105337.fna	KLP-JSC-RGN-105337_202103232141_133_length_1530_cov_59.865107	149	1009	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	resfinder~~~blaTEM-1B_1~~~AY458016 Alternate name; RblaTEM-1
KLP-JSC-RGN-105337.fna	KLP-JSC-RGN-105337_202103232141_155_length_594_cov_41.709865	1	594	sul2_14	198-791/819	...============	0/0	72.53	100.00	resfinder	AJ514834	resfinder~~~sul2_14~~~AJ514834 sul2_14
KLP-JSC-RGN-105337.fna	KLP-JSC-RGN-105337_202103232141_16_length_79546_cov_10.630560	44316	45182	blaSHV-187_1	1-867/867	===============	0/0	100.00	99.42	resfinder	LN515533	resfinder~~~blaSHV-187_1~~~LN515533 blaSHV-187_1
KLP-JSC-RGN-105337.fna	KLP-JSC-RGN-105337_202103232141_22_length_74620_cov_14.281556	51417	51836	fosA_3	1-420/420	===============	0/0	100.00	99.05	resfinder	ACWO01000079	resfinder~~~fosA_3~~~ACWO01000079 fosA_3
KLP-JSC-RGN-105337.fna	KLP-JSC-RGN-105337_202103232141_47_length_43772_cov_13.561140	3412	4587	oqxA_1	1-1176/1176	===============	0/0	100.00	99.92	resfinder	EU370913	resfinder~~~oqxA_1~~~EU370913 oqxA_1
KLP-JSC-RGN-105337.fna	KLP-JSC-RGN-105337_202103232141_47_length_43772_cov_13.561140	4611	7763	oqxB_1	1-3153/3153	===============	0/0	100.00	98.95	resfinder	EU370913	resfinder~~~oqxB_1~~~EU370913 oqxB_1
KLP-JSC-RGN-105337.fna	KLP-JSC-RGN-105337_202103232141_90_length_18317_cov_20.274671	1	274	sul2_1	1-274/816	======.........	0/0	33.58	99.64	resfinder	AF542061	resfinder~~~sul2_1~~~AF542061 sul2_1
ECO-JSC-RGN-105254.fna	ECO-JSC-RGN-105254_202103232141_17_length_93114_cov_78.005256	71580	72725	blaCMY-2_1	1-1146/1146	===============	0/0	100.00	100.00	resfinder	X91840	resfinder~~~blaCMY-2_1~~~X91840 blaCMY-2_1
ECO-JSC-RGN-105254.fna	ECO-JSC-RGN-105254_202103232141_251_length_6590_cov_83.775833	147	1068	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578	resfinder~~~mph(A)_2~~~U36578 mph(A)_2
ECO-JSC-RGN-105254.fna	ECO-JSC-RGN-105254_202103232141_260_length_6143_cov_119.934059	145	310	ant(3'')-Ia_1	1-173/972	===...../......	3/7	17.08	95.95	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
ECO-JSC-RGN-105254.fna	ECO-JSC-RGN-105254_202103232141_260_length_6143_cov_119.934059	3560	4351	sul3_2	1-792/792	===============	0/0	100.00	100.00	resfinder	AJ459418	resfinder~~~sul3_2~~~AJ459418 sul3_2
ECO-JSC-RGN-105254.fna	ECO-JSC-RGN-105254_202103232141_314_length_3855_cov_165.051350	1056	2302	tet(A)_6	1-1247/1275	===============	0/0	97.80	99.92	resfinder	AF534183	resfinder~~~tet(A)_6~~~AF534183 tet(A)_6
ECO-JSC-RGN-105254.fna	ECO-JSC-RGN-105254_202103232141_333_length_3334_cov_85.467915	493	2412	tet(M)_8	1-1920/1920	===============	0/0	100.00	96.15	resfinder	X04388	resfinder~~~tet(M)_8~~~X04388 tet(M)_8
ECO-JSC-RGN-105254.fna	ECO-JSC-RGN-105254_202103232141_358_length_2555_cov_108.123890	281	1540	cmlA1_1	1-1260/1260	===============	0/0	100.00	99.92	resfinder	M64556	resfinder~~~cmlA1_1~~~M64556 cmlA1_1
ECO-JSC-RGN-105254.fna	ECO-JSC-RGN-105254_202103232141_358_length_2555_cov_108.123890	1623	2424	ant(3'')-Ia_1	171-972/972	..=============	0/0	82.51	99.75	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
ECO-JSC-RGN-105254.fna	ECO-JSC-RGN-105254_202103232141_409_length_1383_cov_104.830781	1	405	aadA2_1	18-422/819	========.......	0/0	49.45	99.75	resfinder	NC_010870	resfinder~~~aadA2_1~~~NC_010870 aadA2_1
ECO-JSC-RGN-105254.fna	ECO-JSC-RGN-105254_202103232141_409_length_1383_cov_104.830781	803	1300	dfrA12_8	1-498/498	===============	0/0	100.00	100.00	resfinder	AM040708	resfinder~~~dfrA12_8~~~AM040708 dfrA12_8
ECO-JSC-RGN-105254.fna	ECO-JSC-RGN-105254_202103232141_409_length_1383_cov_104.830781	1297	1383	ant(3'')-Ia_1	97-184/972	.==...../......	1/1	8.95	96.59	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
ECO-JSC-RGN-105254.fna	ECO-JSC-RGN-105254_202103232141_415_length_1192_cov_55.974888	214	1029	aph(3')-Ia_1	1-816/816	===============	0/0	100.00	100.00	resfinder	V00359	resfinder~~~aph(3')-Ia_1~~~V00359 aph(3')-Ia_1
