GCA_014169115.1_ASM1416911v1,plasmid_AD482,AP022075.1,GCA_014169115.1_ASM1416911v1_202109171340_110_length_3072_cov_358.917863
GCA_013886475.1_ASM1388647v1,plasmid_AB442,CP057573.1,GCA_013886475.1_ASM1388647v1_202109200955_30_length_4798_cov_1988.911796
GCA_013886475.1_ASM1388647v1,plasmid_AB002,CP057572.1,GCA_013886475.1_ASM1388647v1_202109200955_18_length_92269_cov_18.534165
GCA_013900025.1_ASM1390002v1,plasmid_AA304,CP057952.1,GCA_013900025.1_ASM1390002v1_202109200955_20_length_65941_cov_41.278255
GCA_013889395.1_ASM1388939v1,plasmid_AA302,CP057613.1,GCA_013889395.1_ASM1388939v1_202109200955_13_length_87668_cov_26.825705
GCA_013889395.1_ASM1388939v1,plasmid_AA302,CP057612.1,GCA_013889395.1_ASM1388939v1_202109200955_18_length_6651_cov_18.185305
GCA_013819985.1_ASM1381998v1,plasmid_AB448,CP057227.1,GCA_013819985.1_ASM1381998v1_202109200955_32_length_6803_cov_1340.323669
GCA_013819985.1_ASM1381998v1,plasmid_AB239,CP057228.1,GCA_013819985.1_ASM1381998v1_202109200955_43_length_1021_cov_2364.531780
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059906.1,GCA_014170595.1_ASM1417059v1_202109200955_27_length_50829_cov_9.771122
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,GCA_014170595.1_ASM1417059v1_202109200955_45_length_18404_cov_50.457576
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,GCA_014170595.1_ASM1417059v1_202109200955_45_length_18404_cov_50.457576
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059906.1,GCA_014170595.1_ASM1417059v1_202109200955_46_length_15038_cov_10.148252
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,GCA_014170595.1_ASM1417059v1_202109200955_47_length_15037_cov_22.926003,1,2911
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059906.1,GCA_014170595.1_ASM1417059v1_202109200955_47_length_15037_cov_22.926003,2912,15037
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059906.1,GCA_014170595.1_ASM1417059v1_202109200955_53_length_8215_cov_10.030106
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059906.1,GCA_014170595.1_ASM1417059v1_202109200955_55_length_5477_cov_6.952963
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059906.1,GCA_014170595.1_ASM1417059v1_202109200955_58_length_4747_cov_8.113490
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059906.1,GCA_014170595.1_ASM1417059v1_202109200955_62_length_3786_cov_10.199784
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,GCA_014170595.1_ASM1417059v1_202109200955_67_length_2454_cov_44.051325
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,GCA_014170595.1_ASM1417059v1_202109200955_67_length_2454_cov_44.051325
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059905.1,GCA_014170595.1_ASM1417059v1_202109200955_73_length_1378_cov_17.914681
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059906.1,GCA_014170595.1_ASM1417059v1_202109200955_73_length_1378_cov_17.914681
GCA_014170595.1_ASM1417059v1,plasmid_AA176,CP059905.1,GCA_014170595.1_ASM1417059v1_202109200955_29_length_46758_cov_10.442214
GCA_014170595.1_ASM1417059v1,plasmid_AA176,CP059905.1,GCA_014170595.1_ASM1417059v1_202109200955_37_length_26460_cov_9.679642
GCA_014170595.1_ASM1417059v1,plasmid_AA176,CP059905.1,GCA_014170595.1_ASM1417059v1_202109200955_61_length_4079_cov_12.398801
GCA_014170595.1_ASM1417059v1,plasmid_AA176,CP059905.1,GCA_014170595.1_ASM1417059v1_202109200955_63_length_3285_cov_11.079177
GCA_014170595.1_ASM1417059v1,plasmid_AA176,CP059905.1,GCA_014170595.1_ASM1417059v1_202109200955_71_length_1733_cov_7.061594
GCA_013886595.1_ASM1388659v1,plasmid_AA619,CP057579.1,GCA_013886595.1_ASM1388659v1_202109200955_22_length_30273_cov_130.020666
GCA_013886595.1_ASM1388659v1,plasmid_AA619,CP057579.1,GCA_013886595.1_ASM1388659v1_202109200955_33_length_1986_cov_138.488973
GCA_013886595.1_ASM1388659v1,plasmid_AA302,CP057578.1,GCA_013886595.1_ASM1388659v1_202109200955_16_length_78140_cov_62.043903
GCA_013886595.1_ASM1388659v1,plasmid_AA302,CP057577.1,GCA_013886595.1_ASM1388659v1_202109200955_34_length_1954_cov_40.991790
GCA_013886595.1_ASM1388659v1,plasmid_AA302,CP057577.1,GCA_013886595.1_ASM1388659v1_202109200955_34_length_1954_cov_40.991790
GCA_013888235.1_ASM1388823v1,plasmid_AA302,CP057601.1,GCA_013888235.1_ASM1388823v1_202109200955_20_length_64247_cov_44.145025
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,GCA_013822575.1_ASM1382257v1_202109200955_11_length_141822_cov_18.262246
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,GCA_013822575.1_ASM1382257v1_202109200955_43_length_30774_cov_17.713251
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,GCA_013822575.1_ASM1382257v1_202109200955_52_length_12608_cov_19.082926
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,GCA_013822575.1_ASM1382257v1_202109200955_59_length_6469_cov_23.640177
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,GCA_013822575.1_ASM1382257v1_202109200955_60_length_5965_cov_33.096951
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,GCA_013822575.1_ASM1382257v1_202109200955_65_length_4639_cov_22.608599
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057276.1,GCA_013822575.1_ASM1382257v1_202109200955_66_length_4522_cov_22.169511
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,GCA_013822575.1_ASM1382257v1_202109200955_71_length_2699_cov_22.088258
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,GCA_013822575.1_ASM1382257v1_202109200955_78_length_1813_cov_45.655397
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,GCA_013822575.1_ASM1382257v1_202109200955_81_length_1510_cov_14.719450
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,GCA_013822575.1_ASM1382257v1_202109200955_87_length_1300_cov_47.722933
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,GCA_013822575.1_ASM1382257v1_202109200955_88_length_1293_cov_18.671527
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057278.1,GCA_013822575.1_ASM1382257v1_202109200955_91_length_1192_cov_55.200000
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,GCA_013822575.1_ASM1382257v1_202109200955_91_length_1192_cov_55.200000
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,GCA_013822575.1_ASM1382257v1_202109200955_92_length_1084_cov_63.463950
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,GCA_013822575.1_ASM1382257v1_202109200955_92_length_1084_cov_63.463950
GCA_013822575.1_ASM1382257v1,plasmid_novel_4d54ab57d119f8533267a2aab21934fd,CP057278.1,GCA_013822575.1_ASM1382257v1_202109200955_48_length_21226_cov_45.529267
GCA_013822575.1_ASM1382257v1,plasmid_novel_4d54ab57d119f8533267a2aab21934fd,CP057278.1,GCA_013822575.1_ASM1382257v1_202109200955_56_length_10524_cov_43.327114
GCA_013822575.1_ASM1382257v1,plasmid_AA516,CP057279.1,GCA_013822575.1_ASM1382257v1_202109200955_63_length_5228_cov_341.262694
GCA_013822575.1_ASM1382257v1,plasmid_AA521,CP057280.1,GCA_013822575.1_ASM1382257v1_202109200955_76_length_2100_cov_212.976685
GCA_013898135.1_ASM1389813v1,plasmid_AC977,CP057780.1,GCA_013898135.1_ASM1389813v1_202109200955_28_length_41823_cov_37.744460
GCA_013898135.1_ASM1389813v1,plasmid_AA161,CP057781.1,GCA_013898135.1_ASM1389813v1_202109200955_40_length_7057_cov_663.405195
GCA_013898135.1_ASM1389813v1,plasmid_AA161,CP057778.1,GCA_013898135.1_ASM1389813v1_202109200955_51_length_1331_cov_31.539867
GCA_013898135.1_ASM1389813v1,plasmid_AA161,CP057778.1,GCA_013898135.1_ASM1389813v1_202109200955_51_length_1331_cov_31.539867
GCA_013898135.1_ASM1389813v1,plasmid_AA161,CP057778.1,GCA_013898135.1_ASM1389813v1_202109200955_51_length_1331_cov_31.539867
GCA_013898135.1_ASM1389813v1,plasmid_AA316,CP057779.1,GCA_013898135.1_ASM1389813v1_202109200955_24_length_73600_cov_45.344439
GCA_014131615.1_ASM1413161v1,plasmid_novel_a5b849452e7e4632af41a9a57c237a49,CP048868.1,GCA_014131615.1_ASM1413161v1_202109200955_58_length_10640_cov_12.635615
GCA_014131615.1_ASM1413161v1,plasmid_novel_a5b849452e7e4632af41a9a57c237a49,CP048867.1,GCA_014131615.1_ASM1413161v1_202109200955_93_length_2001_cov_26.480249
GCA_014131615.1_ASM1413161v1,plasmid_novel_a5b849452e7e4632af41a9a57c237a49,CP048867.1,GCA_014131615.1_ASM1413161v1_202109200955_94_length_1990_cov_37.710403
GCA_014131615.1_ASM1413161v1,plasmid_novel_a5b849452e7e4632af41a9a57c237a49,CP048868.1,GCA_014131615.1_ASM1413161v1_202109200955_94_length_1990_cov_37.710403
GCA_014131615.1_ASM1413161v1,plasmid_AE928,CP048869.1,GCA_014131615.1_ASM1413161v1_202109200955_29_length_49474_cov_40.952770
GCA_014131615.1_ASM1413161v1,plasmid_AE928,CP048869.1,GCA_014131615.1_ASM1413161v1_202109200955_49_length_14586_cov_37.330898
GCA_014131615.1_ASM1413161v1,plasmid_AE928,CP048868.1,GCA_014131615.1_ASM1413161v1_202109200955_51_length_14247_cov_11.236486
GCA_014131615.1_ASM1413161v1,plasmid_AE928,CP048868.1,GCA_014131615.1_ASM1413161v1_202109200955_95_length_1916_cov_14.438033
GCA_014131615.1_ASM1413161v1,plasmid_AA336,CP048868.1,GCA_014131615.1_ASM1413161v1_202109200955_41_length_21873_cov_16.431134
GCA_014131615.1_ASM1413161v1,plasmid_AA336,CP048868.1,GCA_014131615.1_ASM1413161v1_202109200955_45_length_18431_cov_16.520050
GCA_014131615.1_ASM1413161v1,plasmid_AA336,CP048868.1,GCA_014131615.1_ASM1413161v1_202109200955_78_length_4754_cov_18.824674
GCA_014131615.1_ASM1413161v1,plasmid_AA336,CP048868.1,GCA_014131615.1_ASM1413161v1_202109200955_83_length_3421_cov_17.125000
GCA_014131615.1_ASM1413161v1,plasmid_AA336,CP048867.1,GCA_014131615.1_ASM1413161v1_202109200955_99_length_1749_cov_28.642943
GCA_014131615.1_ASM1413161v1,plasmid_AA336,CP048868.1,GCA_014131615.1_ASM1413161v1_202109200955_99_length_1749_cov_28.642943
GCA_014131615.1_ASM1413161v1,plasmid_AA297,CP048868.1,GCA_014131615.1_ASM1413161v1_202109200955_57_length_11165_cov_15.263979
GCA_014131615.1_ASM1413161v1,plasmid_AA297,CP048868.1,GCA_014131615.1_ASM1413161v1_202109200955_63_length_8358_cov_13.321217
GCA_014131615.1_ASM1413161v1,plasmid_AA297,CP048868.1,GCA_014131615.1_ASM1413161v1_202109200955_68_length_6288_cov_14.181291
GCA_014131615.1_ASM1413161v1,plasmid_AA297,CP048868.1,GCA_014131615.1_ASM1413161v1_202109200955_73_length_5184_cov_18.889955
GCA_014131615.1_ASM1413161v1,plasmid_AA297,CP048867.1,GCA_014131615.1_ASM1413161v1_202109200955_91_length_2117_cov_66.351961
GCA_014131615.1_ASM1413161v1,plasmid_AA297,CP048867.1,GCA_014131615.1_ASM1413161v1_202109200955_91_length_2117_cov_66.351961
GCA_014131615.1_ASM1413161v1,plasmid_AA297,CP048868.1,GCA_014131615.1_ASM1413161v1_202109200955_91_length_2117_cov_66.351961
GCA_014131615.1_ASM1413161v1,plasmid_AA174,CP048868.1,GCA_014131615.1_ASM1413161v1_202109200955_47_length_18237_cov_18.446476
GCA_014131615.1_ASM1413161v1,plasmid_AA174,CP048867.1,GCA_014131615.1_ASM1413161v1_202109200955_82_length_3828_cov_17.139963
GCA_014131615.1_ASM1413161v1,plasmid_AA174,CP048867.1,GCA_014131615.1_ASM1413161v1_202109200955_92_length_2037_cov_12.392347
GCA_013790245.1_ASM1379024v1,plasmid_AB685,CP056807.1,GCA_013790245.1_ASM1379024v1_202109200955_120_length_1592_cov_333.161056
GCA_013790245.1_ASM1379024v1,plasmid_AA667,CP056803.1,GCA_013790245.1_ASM1379024v1_202109200955_75_length_11238_cov_25.226324
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056801.1,GCA_013790245.1_ASM1379024v1_202109200955_35_length_55445_cov_19.871623
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056801.1,GCA_013790245.1_ASM1379024v1_202109200955_48_length_35353_cov_19.948379
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056801.1,GCA_013790245.1_ASM1379024v1_202109200955_63_length_18859_cov_20.006922
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056801.1,GCA_013790245.1_ASM1379024v1_202109200955_119_length_1657_cov_83.863291
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056800.1,GCA_013790245.1_ASM1379024v1_202109200955_119_length_1657_cov_83.863291
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056801.1,GCA_013790245.1_ASM1379024v1_202109200955_119_length_1657_cov_83.863291
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056800.1,GCA_013790245.1_ASM1379024v1_202109200955_119_length_1657_cov_83.863291
GCA_013790245.1_ASM1379024v1,plasmid_AA474,CP056802.1,GCA_013790245.1_ASM1379024v1_202109200955_23_length_79827_cov_26.496552
GCA_013790245.1_ASM1379024v1,plasmid_AB238,CP056806.1,GCA_013790245.1_ASM1379024v1_202109200955_113_length_2053_cov_530.286943
GCA_013790245.1_ASM1379024v1,plasmid_AA977,CP056805.1,GCA_013790245.1_ASM1379024v1_202109200955_91_length_5050_cov_529.137945
GCA_013790245.1_ASM1379024v1,plasmid_AA352,CP056803.1,GCA_013790245.1_ASM1379024v1_202109200955_61_length_24130_cov_21.695922
GCA_013790245.1_ASM1379024v1,plasmid_AA352,CP056803.1,GCA_013790245.1_ASM1379024v1_202109200955_79_length_10054_cov_43.550165
GCA_013790245.1_ASM1379024v1,plasmid_AA352,CP056803.1,GCA_013790245.1_ASM1379024v1_202109200955_80_length_9887_cov_24.494393
GCA_013790245.1_ASM1379024v1,plasmid_AA352,CP056803.1,GCA_013790245.1_ASM1379024v1_202109200955_85_length_7615_cov_23.957548
GCA_013790245.1_ASM1379024v1,plasmid_AA352,CP056803.1,GCA_013790245.1_ASM1379024v1_202109200955_105_length_2750_cov_23.077067
GCA_013790245.1_ASM1379024v1,plasmid_AA352,CP056803.1,GCA_013790245.1_ASM1379024v1_202109200955_127_length_1045_cov_15.924587
GCA_013790245.1_ASM1379024v1,plasmid_AB446,CP056804.1,GCA_013790245.1_ASM1379024v1_202109200955_90_length_5287_cov_489.630134
GCA_013790245.1_ASM1379024v1,plasmid_AB687,CP056808.1,GCA_013790245.1_ASM1379024v1_202109200955_121_length_1549_cov_347.021060
GCA_013732175.1_ASM1373217v1,plasmid_AA171,CP056316.1,GCA_013732175.1_ASM1373217v1_202109200955_29_length_22914_cov_23.631325
GCA_013732175.1_ASM1373217v1,plasmid_AA171,CP056316.1,GCA_013732175.1_ASM1373217v1_202109200955_34_length_14373_cov_24.411484
GCA_013732175.1_ASM1373217v1,plasmid_AA171,CP056316.1,GCA_013732175.1_ASM1373217v1_202109200955_37_length_10177_cov_23.748060
GCA_013732175.1_ASM1373217v1,plasmid_AA171,CP056316.1,GCA_013732175.1_ASM1373217v1_202109200955_38_length_9304_cov_27.245614
GCA_013732175.1_ASM1373217v1,plasmid_AA171,CP056316.1,GCA_013732175.1_ASM1373217v1_202109200955_40_length_7594_cov_24.748761
GCA_013732175.1_ASM1373217v1,plasmid_AA171,CP056316.1,GCA_013732175.1_ASM1373217v1_202109200955_44_length_5376_cov_22.174128
GCA_013732175.1_ASM1373217v1,plasmid_AA171,CP056316.1,GCA_013732175.1_ASM1373217v1_202109200955_47_length_4388_cov_24.859423
GCA_013732175.1_ASM1373217v1,plasmid_AA171,CP056316.1,GCA_013732175.1_ASM1373217v1_202109200955_53_length_3358_cov_22.785825
GCA_013732175.1_ASM1373217v1,plasmid_AB444,CP056319.1,GCA_013732175.1_ASM1373217v1_202109200955_43_length_5571_cov_1216.499082
GCA_013732175.1_ASM1373217v1,plasmid_AA971,CP056318.1,GCA_013732175.1_ASM1373217v1_202109200955_42_length_5843_cov_970.655528
GCA_013732175.1_ASM1373217v1,plasmid_AA552,CP056317.1,GCA_013732175.1_ASM1373217v1_202109200955_25_length_31655_cov_63.142572
GCA_013732175.1_ASM1373217v1,plasmid_AA552,CP056317.1,GCA_013732175.1_ASM1373217v1_202109200955_31_length_20825_cov_59.665910
GCA_013732175.1_ASM1373217v1,plasmid_AA552,CP056316.1,GCA_013732175.1_ASM1373217v1_202109200955_55_length_2431_cov_80.805556
GCA_013732175.1_ASM1373217v1,plasmid_AA552,CP056317.1,GCA_013732175.1_ASM1373217v1_202109200955_55_length_2431_cov_80.805556
GCA_013732175.1_ASM1373217v1,plasmid_AA552,CP056316.1,GCA_013732175.1_ASM1373217v1_202109200955_57_length_1952_cov_21.436267
GCA_013732175.1_ASM1373217v1,plasmid_AA579,CP056320.1,GCA_013732175.1_ASM1373217v1_202109200955_50_length_4211_cov_786.602595
GCA_013824345.1_ASM1382434v1,plasmid_AA181,CP057195.1,GCA_013824345.1_ASM1382434v1_202109200955_24_length_78001_cov_113.871336
GCA_013886735.1_ASM1388673v1,plasmid_AA304,CP057581.1,GCA_013886735.1_ASM1388673v1_202109200955_15_length_53800_cov_36.544557
GCA_013805505.1_ASM1380550v1,plasmid_AD669,CP057033.1,GCA_013805505.1_ASM1380550v1_202109200955_33_length_55610_cov_40.943226
GCA_014170695.1_ASM1417069v1,plasmid_AA474,CP059924.1,GCA_014170695.1_ASM1417069v1_202109200955_45_length_28148_cov_4.082188
GCA_014170695.1_ASM1417069v1,plasmid_AA474,CP059924.1,GCA_014170695.1_ASM1417069v1_202109200955_47_length_27699_cov_3.566444
GCA_014170695.1_ASM1417069v1,plasmid_AA474,CP059924.1,GCA_014170695.1_ASM1417069v1_202109200955_50_length_23159_cov_3.597603
GCA_014170695.1_ASM1417069v1,plasmid_AA474,CP059923.1,GCA_014170695.1_ASM1417069v1_202109200955_60_length_13836_cov_4.572762,2,4160
GCA_014170695.1_ASM1417069v1,plasmid_AA474,CP059924.1,GCA_014170695.1_ASM1417069v1_202109200955_60_length_13836_cov_4.572762,4161,12818
GCA_014170695.1_ASM1417069v1,plasmid_AA474,CP059922.1,GCA_014170695.1_ASM1417069v1_202109200955_91_length_2442_cov_20.426782
GCA_014170695.1_ASM1417069v1,plasmid_AA474,CP059922.1,GCA_014170695.1_ASM1417069v1_202109200955_91_length_2442_cov_20.426782
GCA_014170695.1_ASM1417069v1,plasmid_AA175,CP059923.1,GCA_014170695.1_ASM1417069v1_202109200955_25_length_72959_cov_4.591979,1,53410
GCA_014170695.1_ASM1417069v1,plasmid_AA175,CP059924.1,GCA_014170695.1_ASM1417069v1_202109200955_25_length_72959_cov_4.591979,53411,67349
GCA_014170695.1_ASM1417069v1,plasmid_AA175,CP059923.1,GCA_014170695.1_ASM1417069v1_202109200955_25_length_72959_cov_4.591979,67410,72959
GCA_014170695.1_ASM1417069v1,plasmid_AA175,CP059923.1,GCA_014170695.1_ASM1417069v1_202109200955_48_length_27028_cov_6.068994
GCA_014170695.1_ASM1417069v1,plasmid_AA175,CP059923.1,GCA_014170695.1_ASM1417069v1_202109200955_65_length_10535_cov_4.303709
GCA_014170695.1_ASM1417069v1,plasmid_AA175,CP059923.1,GCA_014170695.1_ASM1417069v1_202109200955_83_length_3101_cov_4.032952
GCA_014170695.1_ASM1417069v1,plasmid_AA175,CP059923.1,GCA_014170695.1_ASM1417069v1_202109200955_90_length_2475_cov_5.053237
GCA_013790285.1_ASM1379028v1,plasmid_AC148,CP056812.1,GCA_013790285.1_ASM1379028v1_202109200955_17_length_36673_cov_230.840064
GCA_013790285.1_ASM1379028v1,plasmid_AA321,CP056811.1,GCA_013790285.1_ASM1379028v1_202109200955_9_length_121726_cov_46.975331
GCA_013829905.1_ASM1382990v1,plasmid_AB190,CP057379.1,GCA_013829905.1_ASM1382990v1_202109200955_25_length_41561_cov_105.755829
GCA_013812575.1_ASM1381257v1,plasmid_AC770,CP057089.1,GCA_013812575.1_ASM1381257v1_202109200955_33_length_9480_cov_92.106797
GCA_013812575.1_ASM1381257v1,plasmid_AA551,CP057089.1,GCA_013812575.1_ASM1381257v1_202109200955_25_length_32310_cov_97.204518
GCA_013812575.1_ASM1381257v1,plasmid_AA316,CP057088.1,GCA_013812575.1_ASM1381257v1_202109200955_21_length_64975_cov_39.622980
GCA_013812575.1_ASM1381257v1,plasmid_novel_b7b34a1917191685180e2080f6bf817d,CP057088.1,GCA_013812575.1_ASM1381257v1_202109200955_34_length_8560_cov_38.117277
GCA_013812575.1_ASM1381257v1,plasmid_AA372,CP057088.1,GCA_013812575.1_ASM1381257v1_202109200955_35_length_5579_cov_36.816948
GCA_013812575.1_ASM1381257v1,plasmid_AA372,CP057088.1,GCA_013812575.1_ASM1381257v1_202109200955_40_length_2442_cov_121.382721
GCA_013812575.1_ASM1381257v1,plasmid_AA372,CP057088.1,GCA_013812575.1_ASM1381257v1_202109200955_40_length_2442_cov_121.382721
GCA_013812575.1_ASM1381257v1,plasmid_AA372,CP057088.1,GCA_013812575.1_ASM1381257v1_202109200955_40_length_2442_cov_121.382721
GCA_014169095.1_ASM1416909v1,plasmid_AA171,AP022065.1,GCA_014169095.1_ASM1416909v1_202109200955_46_length_18180_cov_12.799149
GCA_014169095.1_ASM1416909v1,plasmid_AA171,AP022065.1,GCA_014169095.1_ASM1416909v1_202109200955_50_length_11665_cov_11.354591
GCA_014169095.1_ASM1416909v1,plasmid_AA171,AP022065.1,GCA_014169095.1_ASM1416909v1_202109200955_52_length_11366_cov_18.683940
GCA_014169095.1_ASM1416909v1,plasmid_AA171,AP022065.1,GCA_014169095.1_ASM1416909v1_202109200955_54_length_10819_cov_14.442748
GCA_014169095.1_ASM1416909v1,plasmid_AA171,AP022065.1,GCA_014169095.1_ASM1416909v1_202109200955_55_length_10119_cov_10.743278
GCA_014169095.1_ASM1416909v1,plasmid_AA171,AP022065.1,GCA_014169095.1_ASM1416909v1_202109200955_56_length_9814_cov_16.870494
GCA_014169095.1_ASM1416909v1,plasmid_AA171,AP022065.1,GCA_014169095.1_ASM1416909v1_202109200955_60_length_7664_cov_13.859101
GCA_014169095.1_ASM1416909v1,plasmid_AA171,AP022065.1,GCA_014169095.1_ASM1416909v1_202109200955_64_length_5768_cov_8.390617
GCA_014169095.1_ASM1416909v1,plasmid_AA171,AP022065.1,GCA_014169095.1_ASM1416909v1_202109200955_68_length_5078_cov_13.859228
GCA_014169095.1_ASM1416909v1,plasmid_AA171,AP022065.1,GCA_014169095.1_ASM1416909v1_202109200955_69_length_4873_cov_14.026689
GCA_014169095.1_ASM1416909v1,plasmid_AA171,AP022065.1,GCA_014169095.1_ASM1416909v1_202109200955_71_length_4747_cov_12.550107
GCA_014169095.1_ASM1416909v1,plasmid_AA171,AP022065.1,GCA_014169095.1_ASM1416909v1_202109200955_76_length_3757_cov_11.205163
GCA_014169095.1_ASM1416909v1,plasmid_AA171,AP022065.1,GCA_014169095.1_ASM1416909v1_202109200955_79_length_3058_cov_12.213016
GCA_014169095.1_ASM1416909v1,plasmid_AA171,AP022065.1,GCA_014169095.1_ASM1416909v1_202109200955_82_length_2646_cov_9.388867
GCA_014169095.1_ASM1416909v1,plasmid_AA171,AP022066.1,GCA_014169095.1_ASM1416909v1_202109200955_84_length_1954_cov_8.543420
GCA_014169095.1_ASM1416909v1,plasmid_AA171,AP022065.1,GCA_014169095.1_ASM1416909v1_202109200955_87_length_1513_cov_13.030189
GCA_014169095.1_ASM1416909v1,plasmid_AA171,AP022065.1,GCA_014169095.1_ASM1416909v1_202109200955_88_length_1480_cov_20.922309
GCA_014169095.1_ASM1416909v1,plasmid_AA171,AP022065.1,GCA_014169095.1_ASM1416909v1_202109200955_88_length_1480_cov_20.922309
GCA_014169095.1_ASM1416909v1,plasmid_AA171,AP022066.1,GCA_014169095.1_ASM1416909v1_202109200955_89_length_1463_cov_9.649351
GCA_014169095.1_ASM1416909v1,plasmid_AA474,AP022066.1,GCA_014169095.1_ASM1416909v1_202109200955_26_length_69233_cov_12.959830
GCA_014169095.1_ASM1416909v1,plasmid_AA474,AP022066.1,GCA_014169095.1_ASM1416909v1_202109200955_49_length_13836_cov_13.286649
GCA_014169095.1_ASM1416909v1,plasmid_AA474,AP022066.1,GCA_014169095.1_ASM1416909v1_202109200955_62_length_7102_cov_9.684555
GCA_014169095.1_ASM1416909v1,plasmid_AA579,AP022068.1,GCA_014169095.1_ASM1416909v1_202109200955_75_length_4164_cov_295.199413
